                                                  review  stars
42738  "Sunday brunch kind of place. Headed down with...    2.0
42739  "The price is unbeatable. You can't get anythi...    5.0
42740  "Very happy. Found my go to place when I'm in ...    5.0
42741  "I came here on the Thanksgiving morning after...    3.0
42742  "These guys are good!! Not only their fish but...    5.0
42743  "I didn't see their yelp page till AFTER my di...    2.0
42744  "The drive through is terribly slow.I ordered ...    1.0
42745  "I stopped by during the heat wave in order to...    2.0
42746  "1st time going to this location and as usual ...    5.0
42747  "Went this morning to Chadwick's for brunch wi...    4.0
42748  "Deliciously messy. Awesome coleslaw. I got th...    5.0
42749  "Our first experience with  Indian food and it...    5.0
42750  "I love these sandwiches. Everything on the sa...    4.0
42751  "The noodles were way too chewy (more than nor...    3.0
42752  "My wife and I, along with another couple sat ...    5.0
42753  "Taylor's Cafe has a LOT more style than you w...    5.0
42754  "Popped my cherry today.. Everybody's friendly...    5.0
42755  "Best authentic Italian pizza in Pittsburgh, h...    5.0
42756  "Roasted chicken salad with gorgonzola, grapes...    4.0
42757  "Great place, Great Food, EXCELLENT CUSTOMER S...    5.0
42758  "I really love Japanese ramen..Honestly, I'm a...    2.0
42759  "Amazing, amazing sandwiches/subs.  I believe ...    1.0
42760  "This is like a little, chilled-out den or liv...    5.0
42761  "What can I say about Greens and Proteins?? I ...    4.0
42762  "I went here on a whim last night for a date a...    5.0
42763  "Delicious first-time haggis experience, and r...    5.0
42764  "We had a really great meal here. Everything w...    5.0
42765  "Dumplings and shrimp fried rice are great. Th...    4.0
42766  "Great drinks and shakes, the cooks are doing ...    5.0
42767  "Go here for the drinks but not the food. The ...    2.0
42768  "Food was very disappointing. We had the stone...    2.0
42769  "We love the Verde Grill and have been coming ...    5.0
42770  "Can't recommend this place enough. Justina is...    5.0
42771  "Very good food and nice atmosphere. I tried t...    4.0
42772  "We have been what I would consider fairly reg...    1.0
42773  "Brutal experience, sketchy area. Tasteless fo...    1.0
42774  "Christina is lit AF!!!! Best server ever. Sup...    5.0
42775  "Cashier has terrible customer service. She's ...    1.0
42776  "This place is a joke. The two young boys work...    1.0
42777  "Placed an order to pick up on the way back to...    2.0
42778  "Pathetic.  That pretty much sums it up right ...    2.0
42779  "When visiting Phoenix this last weekend, I hi...    5.0
42780  "Friendly staff, and extremely delicious food....    5.0
42781  "Found a Little Fin booth at the open market D...    3.0
42782  "Wanted to go to bacchanal buffet but decided ...    2.0
42783  "I was pretty excited to try this place out.  ...    5.0
42784  "Great veggie pad Thai and spring rolls. Fast ...    4.0
42785  "Food was amazing !  Stopped by to try it out ...    5.0
42786  "Husband and I visited Wild Wing Cafe for the ...    1.0
42787  "Forget about other nearby locations for break...    5.0
42788  "I loveeeeeee NOLA. This place reminds me so m...    5.0
42789  "Salads are delicious, Tea is delicious, and t...    5.0
42790  "This place was great.  Beautiful and deliciou...    5.0
42791  "This is a great little Pizza Hut. I have been...    1.0
42792  "The potato was good size, expected garnishes,...    3.0
42793  "Exceptional quality buffet! It's everything y...    5.0
42794  "The price is amazing and the portion is right...    4.0
42795  "My family and I shared a breakfast wrap with ...    4.0
42796  "It was good once I ate it but after I got a f...    3.0
42797  "I've ordered from king & I a couple times now...    1.0
42798                             "Best donuts in town!"    5.0
42799  "$25 I'll never get back. This place came high...    3.0
42800  "Getting used to slow service in Vegas but our...    4.0
42801  "Late night happy hour -- two-for-one pizzas a...    4.0
42802  "Pressed Cubano is as close as you can get to ...    5.0
42803  "Came here for late night kbbq tonight.  Can't...    4.0
42804  "This is a great place to come if you aren't i...    4.0
42805  "We found this gem restaurant while just walki...    5.0
42806  "The Toronto Lover system:. 5 stars = Must vis...    4.0
42807  "This restaurant is a hole in the wall and a b...    5.0
42808  "Food is mediocre.  The fish we ordered was no...    2.0
42809  "Atmosphere: Nicely designed restaurants, clea...    3.0
42810  "I really like coming here the food is fresh y...    5.0
42811  "I really wanted to like this place. The photo...    3.0
42812  "Dan is the man! Odd hour dining on Sunday aft...    5.0
42813  "We enjoyed this buffet.  Really enjoyed the m...    4.0
42814  "The slowest, most unorganized group of people...    1.0
42815  "There is a nice ambiance and the place is cle...    5.0
42816  "Love this secret hole in the wall, and I'll d...    5.0
42817  "Just stopped there before waiting for our fli...    4.0
42818  "A lot of food for the money!  The meat for th...    4.0
42819  "This is a great spot to get drinks and food d...    4.0
42820  "This is the place for bagels in Strongsville....    5.0
42821  "I like this place, they have the best kabob i...    5.0
42822  "Ok don't get me wrong, the food is good.  But...    3.0
42823  "Meh.  Am I the only one who thinks maybe Mich...    3.0
42824  "Very delicious food and the lady behind the c...    4.0
42825  "Was stoked to try this pizza because it seems...    2.0
42826  "Just OK.  Food is OK, service is OK, atmosphe...    3.0
42827  "Leider wieder enttäuscht Wir probieren den Bi...    5.0
42828  "5 reasons for 4 stars.  1. The food is great ...    3.0
42829  "Despite other reviewers, I am a fan. . . It w...    4.0
42830  "We went for an early lunch on Sunday. The ser...    4.0
42831  "This place rocks, from the Tortas to the burr...    5.0
42832  "My first visit here was for dim sum and it's ...    3.0
42833  "Little hole-in-the-wall place at the new Gran...    4.0
42834  "I had a sandwich from here. I was not sure wh...    3.0
42835  "Great place for brunch. Healthy options, grea...    5.0
42836  "Always great Gyros and French Fries!!  And th...    5.0
42837  "Great BBQ. Great brisket. Fun place to eat. G...    5.0
42838  "Okay I will admit a Greggs sausage roll is up...    1.0
42839  "Yeah... Taco Migo is no friend of mine. I've ...    2.0
42840  "The Best Thai Food I've had around here...fas...    5.0
42841  "They have the best hamburgers and on Thursday...    5.0
42842  "Nom nom nom! So good and it makes me not want...    5.0
42843  "Honestly for late night food it's not horrend...    2.0
42844  "i was recently at this restraunt for a birthd...    5.0
42845  "Excellently executed local twist on an alread...    4.0
42846  "I went there for my wife bday dinner, with a ...    4.0
42847  "Generally when I go somewhere new,  especiall...    3.0
42848  "Great local spot. The management remembers yo...    5.0
42849  "What a find! A few Yelpers had been checking-...    4.0
42850  "Five stars all around, if u could give more I...    4.0
42851  "Das ist also der neue Böhm - nicht nur mit ne...    5.0
42852  "Went there for dim sum.  Overall the dim sum ...    1.0
42853  "OK... I'm not from NYC, but have visited ther...    5.0
42854  "Very quiet and cozy place. The food has super...    5.0
42855  "Would Give this place a 4 based on service bu...    3.0
42856  "Just an update -- I previously complained tha...    3.0
42857  "Everything I've eaten here is wonderful.. The...    5.0
42858  "Never in my life have I had a meal as wonderf...    5.0
42859  "The first time I ordered lunch from here I ca...    1.0
42860  "I don't like this place. Don't know why it is...    2.0
42861  "I promise y'all I read all the reviews and to...    3.0
42862  "My first visit here and i was going to use th...    4.0
42863  "Spinach curry resemble saag paneer, tofu Kats...    4.0
42864  "Returned tonight.  Beer menu was back to norm...    5.0
42865  "Atmosphere- We were here on a Monday evening ...    3.0
42866  "Edible but nothing to rave about.. Really, we...    3.0
42867  "Treated my office to happy hour. We enjoyed a...    4.0
42868  "Love all the food!  Been going since they ope...    5.0
42869  "Great food with excellent atmosphere! Really ...    5.0
42870  "Nice place! Fast and efficient service! They ...    4.0
42871  "From the outside/location my boyfriend and I ...    3.0
42872  "This place is a mom-and-pop restaurant. The p...    5.0
42873  "BarChef is pretty hidden with its black doors...    4.0
42874  "Food and service was great... Decore could of...    3.0
42875  "Strange, as a kid for I remember that I did n...    2.0
42876  "Aces and Ales is an upscale bar with an impre...    3.0
42877  "BEST BACON AND LOTS OF IT!!!. . Very impresse...    5.0
42878  "Yummy is the word for this friendly place.  M...    5.0
42879  "Wir hatten einen Gutschein für 2 Personen und...    5.0
42880  "When ever I'm in Oakville for work I have to ...    5.0
42881  "Brunch, dinner, ambiance and drinks, Merchant...    4.0
42882  "A native San Franciscan in Arizona for grad s...    5.0
42883  "Excellent old school jersey sandwich shop.  R...    5.0
42884  "I was there a few days ago with a group of mo...    3.0
42885  "Awesome place, awesome food. Great staff. I l...    5.0
42886  "Food: We ordered the Langoustine Fritters, Wa...    5.0
42887  "I ordered the filetatilla salteado with yuca ...    2.0
42888  "We come to muse around 12 am on Saturday, and...    1.0
42889  "This place has great food, great beer and a g...    4.0
42890  "An excellent meal all around.  We came late o...    5.0
42891  "I have seen this place in north Scottsdale se...    5.0
42892  "2nd time here & I'll be back! The burgers are...    4.0
42893  "I visited quite a few places while in town an...    5.0
42894  "Had dinner with four friends on a Monday nigh...    4.0
42895  "This place is convient being 24 hours. The co...    5.0
42896  "This place is very good. I only gave it 5 sta...    3.0
42897  "Pretty good breakfast. Good service - I didn'...    3.0
42898  "I just came here today because of the waffles...    2.0
42899  "With the exception of the waitress (who was f...    2.0
42900  "I've heard great stuff about Merchant so I ch...    2.0
42901  "Wow this place deserves the five stars! Best ...    5.0
42902  "I'm a fan! I came here recently for lunch on ...    4.0
42903  "10/7/2013. This restaurant is unbelievable I ...    1.0
42904  "I don't know how anyone could not love Barrio...    4.0
42905  "I read the reviews here and tried it. I loved...    5.0
42906  "Geisha House, how much do I love this place ?...    5.0
42907  "Horrible. I'm assuming the only reason Mama R...    1.0
42908  "Found a short and curly resting on the top if...    2.0
42909  "korean-run close to yonge-finch.. they're ver...    4.0
42910  "Oh Geez, in a bad way, where to begin?. . Thi...    2.0
42911  "Standard Mexican fare well-executed.  Margari...    4.0
42912  "Great service, food, and view. What more coul...    5.0
42913  "We dropped by for after supper drink.  We ord...    4.0
42914  "Went here in response to the article in the w...    5.0
42915  "The food at this steakhouse was amazing and t...    3.0
42916  "Just walking into this place had me smiling. ...    5.0
42917  "This Nobu is in The Hard Rock Hotel. This pla...    2.0
42918  "I really loved the feel of Craft. I was excit...    1.0
42919  "I should have had the Rubenesque. With a name...    4.0
42920  "I love Prosperity. It's everything you want i...    5.0
42921  "My first time there today -  post surgery mea...    5.0
42922  "This is by far the best real mexican food you...    5.0
42923  "Drove here with friends on a whim to check it...    5.0
42924  "We thought we would give the Culinary Dropout...    3.0
42925  "I really love this place!! Nothinglike a fun ...    5.0
42926  "BEST RESTAURANT EVER!!! - I have written othe...    5.0
42927  "I'm sooo surprised to read all this negative ...    1.0
42928  "This restaurant was very disappointing. The f...    2.0
42929  "Ok...here goes:. . We ordered the appetizer s...    2.0
42930  "Nice and quiet place. The sushi was really go...    5.0
42931  "If you've been waiting to try this place I su...    4.0
42932  "This Carl's Jr is lacking intelligent staff. ...    1.0
42933  "Bacchanal is the buffet to eat, drink, and be...    5.0
42934  "DELICIOUS! I'm always the person that tries d...    5.0
42935  "I was shocked when I only spent $7 here, and ...    4.0
42936  "A good, solid Pizzeria. Just nothing special....    3.0
42937  "The happy hour here is bomb-diggity! 4-6 and ...    4.0
42938  "If you want to smell like cig smoke, hangout ...    4.0
42939  "I concur with most other review that the pati...    3.0
42940  "First off the service here is great. Everyone...    5.0
42941  "Just another Hard Rock Cafe and it's no bette...    3.0
42942  "The owner Eric is a drunk. Needs a course in ...    3.0
42943  "before yelp canada arrived, i had to go to th...    5.0
42944  "Really bad service! Waited 15-20 minutes befo...    1.0
42945  "This is my favorite restaurant in all of Vega...    5.0
42946  "First the good news: The beer list is extensi...    2.0
42947  "Warning. Happy hour is only recognized in the...    3.0
42948  "Love it! Monte Cristo sandwich is the bomb! P...    4.0
42949  "It's unfortunate. I really want to love this ...    1.0
42950  "There's entirely way too many options for me ...    4.0
42951  "One of the best places I have ever had the pl...    5.0
42952  "I think their pizza is awesome, the veggie an...    5.0
42953  "Like the decor in this place.  Reminds me of ...    4.0
42954  "This is a great place to stop by for a quick ...    3.0
42955  "Not only is the food amazing, (Believe me whe...    5.0
42956  "Went to McFate for a bachelorette party and h...    3.0
42957  "Really good place to have a few drinks. Atmos...    4.0
42958  "Honestly, I don't see all the buzz with Schwa...    1.0
42959  "The food is ok, but the customer experience n...    1.0
42960  "Very small portions for the price. Mediocre c...    3.0
42961          "Nice environment. Good coffee. No wifi."    4.0
42962  "This is the third time we ate at this establi...    5.0
42963  "The service was great but the food was ok at ...    3.0
42964  "Good was ok! I had a beer my girlfriend sugge...    3.0
42965  "Best place in Montreal to grab a cheap and de...    5.0
42966  "There is nothing more satisfying than being u...    5.0
42967  "First thing the owner asked when we walked in...    1.0
42968  "Ok this place has so much hype but I'm not re...    3.0
42969  "My husband and I go here all the time for all...    5.0
42970  "Really good food.  I found this place on goog...    3.0
42971  "Best Chinese around! The ladies who work ther...    5.0
42972  "The worst experience.. Ruined the first night...    2.0
42973  "IHOP definitely fills the need for breakfast ...    2.0
42974  "Waited 45 minutes for servers to actually tak...    1.0
42975  "I have been here a couple times now and this ...    5.0
42976  "Exotic sea food this place has autentic Mexic...    1.0
42977  "They are the best tacos in San Diego!!! Cheap...    5.0
42978  "A culinary experience like no other. We were ...    5.0
42979  "We love Spinato's pizza and the service is us...    2.0
42980  "Horrible! Staff is super nice so it pains me ...    1.0
42981  "I used to spend a fair amount of time out in ...    4.0
42982  "Great for the entire family, great service, F...    5.0
42983  "Definitely my favorite breakfast spot. From t...    5.0
42984  "This place beats any of the common chains (Mc...    5.0
42985  "Great crepe selection with a great personal t...    5.0
42986  "Amazing all-you-can-eat menu. We ordered dish...    5.0
42987  "This place is so good I honestly am at a loss...    5.0
42988  "Probably the worst sandwich I've ever had. Ve...    1.0
42989  "Finally some good service!!  You have redeeme...    1.0
42990  "Would give a 0 star but no choice for it. Wai...    1.0
42991  "This place is outstanding! Seana and John are...    5.0
42992  "It'll do. And I could practically conclude my...    3.0
42993  "I ate at the Fountain Cafe in Westlake Founta...    4.0
42994  "Yummy yummy food! This is a favorite at the o...    5.0
42995  "Been here for 2 1/2 years and it took me that...    4.0
42996  "Final straw went threw drive thru ordered shr...    1.0
42997  "I was brought here by some friends and have r...    4.0
42998  "this place is normally very good but this tim...    2.0
42999  "My boyfriend and I decided to do takeout inst...    3.0
43000  "I LOVED what they did with the place (formerl...    5.0
43001  "Service is always on par. Never any complaint...    4.0
43002  "i was not actually like japanese food before,...    2.0
43003       "Love it!! One of my favorite places to go!"    5.0
43004  "The food was solid, the ambiance was nice, pr...    3.0
43005  "After not coming here for a whole my family d...    4.0
43006  "The food is decent and always fresh but it do...    4.0
43007  "Delicious gourmet food, wonderful location, p...    5.0
43008  "Went in for New years day for a quick bite to...    1.0
43009  "Of all the yummy places to eat downtown... Wh...    2.0
43010  "I am prone to exaggeration. When asked how ma...    3.0
43011  "Found out about this place thanks to yelp as ...    5.0
43012  "I stopped here for my friend's birthday last ...    4.0
43013  "I liked this place, it had a cute little vibe...    5.0
43014  "Almost a year after I started coming here, st...    4.0
43015  "My girlfriend heard rave reviews about this p...    5.0
43016  "Basically a chocolate flight. Dine here then ...    5.0
43017  "I wanted this to be better. I got the frittat...    3.0
43018  "Had dinner here the other night and was very ...    4.0
43019  "Laziest group of ingrates I have ever come ac...    1.0
43020  "This place use to be my favorite haven't been...    2.0
43021  "Do they have the best service? no. Is their f...    5.0
43022  "This is by far the best steak house I have ev...    5.0
43023  "Recently had dinner on a quiet Sunday evening...    4.0
43024  "I tried Mi Ne for the first time on New Year'...    4.0
43025  "Fantastic restaurant!!! The food is delicious...    5.0
43026  "Prob one of the best of the fast food type bu...    3.0
43027  "Belle place à déjeuner. Service courtois et r...    4.0
43028  "Wanted to stop in for drinks but all the host...    1.0
43029  "Walked in around 8:30pm - 8:45pm with my fami...    1.0
43030  "Reasonably good margaritas, well-priced for h...    4.0
43031  "Always eat here when I am in the area.  Just ...    5.0
43032  "Absolutely great! Loved the garlic chicken, a...    5.0
43033  "Tout était vraiment délicieux et les serveurs...    5.0
43034  "First Food & Bar was sort of a mixed bag for ...    3.0
43035  "Coming back to Vegas, I met with some friends...    3.0
43036  "Great coffee, I recommend the excellent Yorks...    4.0
43037  "Sushi burrito & poke bowls are quite tasty! I...    3.0
43038  "This was just an OK experience.  The food tra...    3.0
43039  "Totally impressed! Husband and I here on busi...    4.0
43040  "My new favorite place. The mixologists take t...    5.0
43041  "We went for dinner, with trepidation, since p...    3.0
43042  "This place is alway clean friendly and great ...    5.0
43043  "First time at YC's, had been to other Mongoli...    5.0
43044  "Pls do your self a favor and don't choose to ...    1.0
43045  "Excellent service, dinner and brunch.. . I li...    5.0
43046  "Went here for Karaoke and had a really great ...    4.0
43047  "food: brisket and chopped brisket with beans ...    3.0
43048  "The owners of this place are trying to cram e...    4.0
43049  "Absolutely amazing. Single handed the best Me...    5.0
43050  "We Had the blackened salmon and the steak and...    3.0
43051  "Love the egg whites scrambled with turkey and...    5.0
43052  "I read about Bake Code in the Post this past ...    3.0
43053  "I came here with my boyfriend on Valentine's ...    2.0
43054  "This is one of the best CiCi's pizza that I'v...    5.0
43055  "Great dinner! Sat in lounge/bar area with som...    4.0
43056  "We came here for dinner. The place wasn't too...    4.0
43057  "We've only ever had takeout so I can't commen...    4.0
43058  "This was a hard one to rate. My 3 stars are b...    3.0
43059  "Went here for Sunday breakfast on August 2, 2...    2.0
43060  "Well we are back in Vegas this weekend. I rec...    2.0
43061  "I went to visit this spot after reading about...    1.0
43062  "An unassuming presence on the outside did not...    5.0
43063  "Actually this bar is a nice change from over ...    4.0
43064  "Following an extended closure, Southern Bar n...    5.0
43065  "LOVE LOVE LOVE LOVE. I would give it 8 stars....    5.0
43066  "Not your typical burger joint.  The burgers a...    5.0
43067  "Every time we go to Montreal, we come here.  ...    5.0
43068  "I've been to this spa multiple times and have...    5.0
43069  "We'd been looking for a mom n pop italian res...    4.0
43070  "A co-worker and I went for lunch one day, bec...    2.0
43071  "Great atmosphere. The food is absolutely deli...    5.0
43072  "Our party of 5 came here for the first time a...    4.0
43073  "We came here the day after Christmas with our...    1.0
43074  "Have been pleasantly surprised at the quality...    5.0
43075  "People seem to love Sammy's. They have quite ...    3.0
43076  "I've eaten there 3 times now.  Every time is ...    2.0
43077  "Yelps 365 Review Challenge 2014 - Los Angeles...    4.0
43078  "The problem with PJ is the service. Seating w...    3.0
43079  "Best Italian I've had since Italy!! I was mar...    5.0
43080  "Excellent food! It is not your old time famil...    5.0
43081  "We booked our reservation about a month befor...    5.0
43082  "My husband ordered two tacos: one chicken, on...    1.0
43083  "Great burger and fries; very old fashioned an...    4.0
43085  "Really great little sushi find and the revers...    5.0
43086  "On my drive up to Vegas I was thinking KOBE B...    5.0
43087  "This is not for everyday. My group decided to...    4.0
43088  "Sometimes yelpers get it wrong. I was skeptic...    2.0
43089  "Wow.  Pretty impressive.  . . I wasn't expect...    4.0
43090  "Always a favorite haunt when visiting TO. Whe...    5.0
43091  "Went for lunch this week and did not even eat...    1.0
43092  "We were very lucky to score an awesome seat i...    5.0
43093  "Went there for the first time and LOVED!!! So...    5.0
43094  "I love the cornbread!  I love how it has nice...    4.0
43095  "Love this place! Been going here for years. O...    5.0
43096  "Chen, Chen, Chen. He is what makes Osaka so s...    5.0
43097  "Taco pizza Mexican pizza it is so good just a...    4.0
43098  "I was not expecting to like this, but dear Go...    4.0
43099  "Where to start. From the minute we walked in ...    1.0
43100  "Don't get the vegetable risotto. So much butt...    3.0
43101  "Is it a burrito?yes.. How does it taste?AAmaz...    4.0
43102  "While Nan and Byron's is a good lunch place, ...    3.0
43103  "My husband, myself, and the in-laws were at i...    4.0
43104  "Super delayed review but the hubby and I went...    5.0
43105  "This restaurant offers Japanese style rice (d...    4.0
43106  "I'm in town visiting a friend from Texas and ...    4.0
43107  "Would it be to forward to say that I want to ...    5.0
43108  "I haven't gone to a Maggiano's in a long time...    2.0
43109  "Don't go. No attention to bar dining patrons....    1.0
43110  "Great customer service and great food! They u...    5.0
43111  "They have an amazing stuff. Made sure we were...    5.0
43112  "So this is my first time ordering from Tony M...    1.0
43113  "place is good from what i remember. . the goo...    4.0
43114  "Nice decor. Fresh and delicious sushi. My onl...    4.0
43115  "I can't give a five star review because I got...    3.0
43116  "First time here. The mixed pupusas were very ...    4.0
43117  "Good food and very affordable and big serving...    5.0
43118  "This place is amazing! My coworker had it one...    5.0
43119  "One of the few places in Pittsburgh that serv...    5.0
43120  "One of my first all you can eat sushi joint I...    5.0
43121  "We went there for my birthday....can't believ...    1.0
43122  "My friend and I have been eying this restaura...    3.0
43123  "Found it overpriced food is mediocre overcook...    3.0
43124  "Husband and my first time, what a nice surpri...    5.0
43125  "Excellent service and food. Celebrated our bi...    5.0
43126  "The pool is a little awkward at first.  There...    3.0
43127  "Very disappointed with this restaurant.  I fo...    1.0
43128  "I just love little places like Desert Jade, t...    4.0
43129  "A vodka bar without the pretentions of George...    4.0
43130  "I had a groupon and the bill came out more th...    1.0
43131  "I've been wanting to try this place out for a...    4.0
43132  "Very good Ramen with lots of unique meat opti...    4.0
43133  "Fun and delicious dinner spot. Get the home m...    5.0
43134  "Breakfast is no longer a wonderful 5 star exp...    3.0
43135  "First time here and had a great experience. S...    4.0
43136  "Best pancakes I've ever had!!! Must have! All...    5.0
43137  "I like Turf's atmosphere...the dim lighting, ...    4.0
43138  "This place has the best breakfast/brunch by f...    5.0
43139  "What an interesting concept.... . Seafood in ...    4.0
43140  "Made a reservation for a party of 30. They ex...    1.0
43141  "Great atmosphere. Good date place. Live guita...    3.0
43142  "This place has some of the best sandwiches in...    5.0
43143  "I went to Campagnolo for the first time on my...    5.0
43144  "Arawan Thai has been making waves in Vegas fo...    4.0
43145  "Just picked up dinner for the fan Chicken Cur...    5.0
43146  "I went with my wife and friend.We all three h...    2.0
43147  "Best Cantonese in Charlotte. Doesn't look lik...    4.0
43148  "We are definitely regulars. The food is outst...    5.0
43149  "im a truck driver and I travel around the cou...    5.0
43150  "So good!. I had lunch here and the food was g...    5.0
43151  "Love this place because the food tastes fresh...    5.0
43152  "Lesvos has specials every day and is a good p...    4.0
43153  "My family and I make monthly trips to Vegas a...    1.0
43154  "First time here and everyone was so friendly!...    5.0
43155  "Cool bar with good music.....good amount of b...    4.0
43156  "This is a nice establishment. Workers were Ve...    3.0
43157  "This place definitely deserves 5 stars. It's ...    5.0
43158  "Visiting Vegas  from Baltimore, Md. We stoppe...    5.0
43159  "I love this place!!  Delicious, home quality ...    5.0
43160  "I'm so glad my boyfriend introduced me to thi...    5.0
43161  "My family came here for dinner and left prett...    4.0
43162  "The food is good, but the service is absolute...    2.0
43163  "By far really great Mexican food. The flour t...    5.0
43164  "Corned beef hash was excellent. Pancakes were...    4.0
43165  "The food was great! I ordered the Chilean sea...    5.0
43166  "I went a few days ago to this restaurant and ...    3.0
43167  "Delicious meat! Wow!! Coming from New York,  ...    5.0
43168  "Great place for some Yakitori and beer for di...    5.0
43169  "I had only the briefest of visits, and I had ...    4.0
43170  "A Total Rip-off. . I took my 2 younng sons fo...    1.0
43171  "Cool little place! Totally glad I stopped by ...    5.0
43172  "I've only been there once, so take this for w...    3.0
43173  "Loved the beer cheese soup, the soft pretzels...    4.0
43174  "I lived in Charlotte for two years, and pined...    5.0
43175  "This place is amazing. Great food great selec...    5.0
43176  "Chciken curry with roti. The best I have trie...    5.0
43177  "ate here twice in one weekend.... once for a ...    4.0
43178  "The food is always great at Manna. I've been ...    5.0
43179  "The food is pretty good. The only downside is...    4.0
43180  "Short review . . A little big expensive but D...    4.0
43181  "This is another one of my favorites. The pizz...    5.0
43182  "2 maybe 3 stars but minus 1 for not honoring ...    2.0
43183  "I love Mon Ami Gabi. I love everything about ...    4.0
43184  "I love this place, it's inside an american in...    5.0
43185  "I agree with Jan S. that this place has poten...    3.0
43186  "This is by far one of my top favorite restaur...    5.0
43187  "Obviously one of the great dinning experience...    5.0
43188  "Um, yuuuuuuuuuum. . I have never had fresher ...    3.0
43189  "I had lunch here today with a buddy. The vibe...    4.0
43190  "We're from the U. S. and we don't speak Frenc...    1.0
43191  "just wonderful.  awesome food even if you are...    5.0
43192  "Excellent food and reasonably priced. No bath...    4.0
43193  "Seafood Grandeur. Reminded me fondly of the g...    5.0
43194  "Food ***1/2. Service ****. Ambiance ****. (Ou...    4.0
43195  "New management as of July 2014. The food was ...    1.0
43196  "Stopped in for a quick bite to eat. Sat at ba...    3.0
43197  "Nice proximity to the  AMC theater. Patio is ...    4.0
43198  "Don't get me wrong, I love pizza. . . But.......    3.0
43199  "The food is good but the guys making it are s...    3.0
43200  "Went there on 12 -5-14 to watch the U . of A ...    1.0
43201  "This Panera has become one of my favorites in...    5.0
43202  "Stumbled upon this place a while back and was...    4.0
43203  "This is by far the best mexican restaurant my...    5.0
43204  "Small store located in the same plaza as Mont...    3.0
43205  "If this location is seriously closed, or even...    3.0
43206  "My food came wrong! Then they didn't even off...    1.0
43207  "I went in tonight with friends and family we ...    1.0
43208  "BY FAR OUR FAVORITE SEAFOOD DIVE in Phoenix w...    5.0
43209  "This place is a great lunch spot. The atmosph...    5.0
43210  "A unique dining EXPERIENCE - . So, one friend...    4.0
43211  "I always have a good time here. It's not gour...    4.0
43212  "This is the second time I've ordered from the...    5.0
43213  "Nice soups and sandwiches - using it a lot wh...    5.0
43214  "Where to begin... . . The food was decent - n...    1.0
43215  "The lunch specials include a broad range for ...    5.0
43216  "Ordered the Han and Eggs Special. I guess its...    1.0
43217  "I have heard the words "Best buffet in Las Ve...    4.0
43218  "Truly good Persian food is made at home.  Del...    5.0
43219  "Service is good. Although it's always either ...    3.0
43220  "Great service,amazing food and cool selection...    5.0
43221  "We drove 30 miles to try out this place. Medi...    4.0
43222  "The food is decent to good. Not knock-your-so...    3.0
43223  "I like this place way better then Sacramento ...    5.0
43224  "Would you like to know where you can get the ...    5.0
43225  "I am a Chesterland resident and this place ha...    1.0
43226  "We went on a Wednesday in a group of 5 with 2...    4.0
43227  "My dad's been coming to this cute little plac...    4.0
43228  "I'm happy I found this restaurant in Toronto....    4.0
43229  "My husband and I were looking for a great pla...    5.0
43230  "Let me start out by saying if you haven't bee...    5.0
43231  "I went in for breakfast one rainy morning wit...    4.0
43232  "I wish I could give Honey Salt more than five...    5.0
43233  "We ended up canceling our initial reservation...    3.0
43234  "For a local pizza place the food is really go...    4.0
43235  "Our family love this quaint cafe. We love the...    5.0
43236  "Kuu has fantastic and fast service. quality o...    5.0
43237  "My husband and I went to the Botanical Garden...    4.0
43238  "Needing seafood, we decided to look up agauch...    5.0
43239  "There's a couple reasons why we have stopped ...    2.0
43240  "I love this place patty is funny and amazing ...    5.0
43241  "Long line ups for Sunday brunch - but so wort...    5.0
43242  "I would have given 3 stars if the price was l...    3.0
43243  "Dropped in for breakfast with my wife after h...    4.0
43244  "Went there on Saturday night with a Yelp coup...    4.0
43245  "Come to Schwartz for a local experience. . It...    5.0
43246  "Eh asada burrito was unimpressive and borderi...    3.0
43247  "Great food for the price. Ethnic to tradition...    5.0
43248  "Came here on a Tuesday night around 7:30pm. B...    1.0
43249  "I came here for dinner little over a month ag...    4.0
43250  "Our meal at Cut in The Palazzo was very good,...    3.0
43251  "I didn't know how badly I needed their burger...    5.0
43252  "Not great food, not great service. I've been ...    3.0
43253  "This rating is mostly for the food. Came here...    3.0
43254  "Had a yummy lunch here after strolling around...    4.0
43255  "Not bad, not great. The closest pho that I ca...    3.0
43256  "The burgers here are delicious! I had the mex...    4.0
43257  "We went here because of the fantastic reviews...    2.0
43258  "Service was good. However, the pizza that was...    2.0
43259  "Best meal, wine, & carrot cake i have ever ha...    5.0
43260  "Dined here over Valentine's Day weekend for b...    3.0
43261  "I feel I could make better hot pot at home. T...    3.0
43262  "To be honest, this isn't really a shop you co...    4.0
43263  "I thought this place was one of the best kept...    4.0
43264  "Seems like a lot of people working in the sur...    4.0
43265  "Despite being told by our waitress that The P...    2.0
43266  "I have been to Central Kitchen twice now.. Th...    2.0
43267  "All around a good experience.  Small plates a...    4.0
43268  "I was working in Solon today with my co-worke...    1.0
43269  "You get what you pay for at this place. We or...    3.0
43270  "By far the worst McDonald's I've ever been to...    1.0
43271  "I really don't understand the bad reviews her...    5.0
43272  "Edited down to a 1.5. Sushi not nearly as goo...    4.0
43273  "I'm waffling between 2 and 3 stars ... Will I...    3.0
43274  "My wife and I had a good experience here. Act...    3.0
